photo_ID,class_coverage
4924047070_2.jpg,0.88
4924075953_1.jpg,8.15
4924075953_2.jpg,28.33
4924075953_3.jpg,28.14
4924075953_4.jpg,31.25
4926051708_1.jpg,21.21
4926103654_1.jpg,13.90
4926117008_1.jpg,14.29
4926135872_1.jpg,1.33
4926202831_1.jpg,6.96
4930654982_1.jpg,4.88
4930654982_2.jpg,2.01
4930713069_1.jpg,6.75
4930713069_2.jpg,8.58
4930713069_3.jpg,19.64
4930807026_1.jpg,24.37
4930858134_1.jpg,4.96
4931005309_1.jpg,33.45
4931902769_1.jpg,4.46
4932137899_1.jpg,0.38
4932312900_1.jpg,4.84
4932482575_1.jpg,6.42
4932482575_2.jpg,7.21
4933717849_1.jpg,0.79
